long,lat,region_id
-46.61182,-23.52209,2
-46.61206,-23.52196,2
-46.61222,-23.52187,2
-46.61233,-23.5218,2
-46.61249,-23.5217,2
-46.6127,-23.52156,2
-46.61281,-23.52148,2
-46.61295,-23.52138,2
-46.61315,-23.52122,2
-46.61341,-23.52101,2
-46.61376,-23.52074,2
-46.61411,-23.52046,2
-46.61455,-23.52014,2
-46.6148,-23.51996,2
-46.61516,-23.51971,2
-46.61539,-23.51956,2
-46.61563,-23.51941,2
-46.616,-23.5192,2
-46.6163,-23.51905,2
-46.61654,-23.51894,2
-46.61692,-23.51879,2
-46.61721,-23.51868,2
-46.61753,-23.51858,2
-46.61787,-23.51852,2
-46.61818,-23.51846,2
-46.61857,-23.51841,2
-46.61918,-23.51833,2
-46.61943,-23.51834,2
-46.61965,-23.51836,2
-46.61996,-23.51839,2
-46.62037,-23.51845,2
-46.62079,-23.51852,2
-46.62125,-23.51862,2
-46.62177,-23.51872,2
-46.62215,-23.5188,2
-46.62229,-23.51882,2
-46.62245,-23.51885,2
-46.62262,-23.51887,2
-46.62285,-23.5189,2
-46.62316,-23.51891,2
-46.62336,-23.51892,2
-46.62353,-23.51892,2
-46.62394,-23.51892,2
-46.62436,-23.51889,2
-46.62551,-23.51881,2
-46.62562,-23.51881,2
-46.62576,-23.5188,2
-46.62611,-23.51878,2
-46.62637,-23.51877,2
-46.62662,-23.51877,2
-46.62755,-23.51874,2
-46.62804,-23.51873,2
-46.62854,-23.51871,2
-46.62872,-23.51871,2
-46.62963,-23.51865,2
-46.62982,-23.51863,2
-46.62997,-23.51862,2
-46.63013,-23.51862,2
-46.63025,-23.51861,2
-46.63037,-23.5186,2
-46.6305,-23.51859,2
-46.63053,-23.51859,2
-46.63057,-23.51859,2
-46.63068,-23.5186,2
-46.63078,-23.5186,2
-46.63088,-23.51861,2
-46.63099,-23.51862,2
-46.63107,-23.51862,2
-46.63124,-23.51862,2
-46.63133,-23.51862,2
-46.6314,-23.51862,2
-46.63147,-23.51861,2
-46.63163,-23.5186,2
-46.63189,-23.51857,2
-46.63235,-23.51854,2
-46.63424,-23.5184,2
-46.63519,-23.51833,2
-46.63646,-23.51825,2
-46.63682,-23.51823,2
-46.63724,-23.5182,2
-46.6377,-23.51818,2
-46.6379,-23.51816,2
-46.6385,-23.51813,2
-46.63907,-23.5181,2
-46.63942,-23.51807,2
-46.63959,-23.51806,2
-46.6398,-23.51805,2
-46.64016,-23.51802,2
-46.64052,-23.51799,2
-46.64081,-23.51796,2
-46.64117,-23.51793,2
-46.64149,-23.5179,2
-46.64347,-23.51771,2
-46.64392,-23.51766,2
-46.64436,-23.5176,2
-46.64488,-23.51753,2
-46.64538,-23.51746,2
-46.64555,-23.51743,2
-46.64578,-23.5174,2
-46.64636,-23.51731,2
-46.64693,-23.51723,2
-46.64753,-23.51715,2
-46.64795,-23.5171,2
-46.64834,-23.51706,2
-46.64893,-23.517,2
-46.64928,-23.51696,2
-46.64983,-23.51688,2
-46.65025,-23.51682,2
-46.65107,-23.5167,2
-46.65146,-23.51666,2
-46.65159,-23.51667,2
-46.65205,-23.51663,2
-46.6525,-23.51659,2
-46.65274,-23.51656,2
-46.65316,-23.51651,2
-46.65382,-23.51643,2
-46.65429,-23.51636,2
-46.65432,-23.51636,2
-46.65454,-23.51633,2
-46.65483,-23.51628,2
-46.6549,-23.51627,2
-46.65498,-23.51626,2
-46.65504,-23.51624,2
-46.65509,-23.51623,2
-46.65533,-23.51616,2
-46.65621,-23.51602,2
-46.6565,-23.51599,2
-46.65682,-23.51595,2
-46.65742,-23.51587,2
-46.6578,-23.51582,2
-46.65842,-23.51574,2
-46.65866,-23.51571,2
-46.65885,-23.51569,2
-46.65899,-23.51567,2
-46.65955,-23.5156,2
-46.6597,-23.51558,2
-46.65974,-23.51558,2
-46.66007,-23.51553,2
-46.66024,-23.51551,2
-46.66038,-23.51549,2
-46.66085,-23.51545,2
-46.66092,-23.51544,2
-46.66271,-23.51521,2
-46.66281,-23.5152,2
-46.66294,-23.51521,2
-46.66318,-23.51519,2
-46.66363,-23.51514,2
-46.6641,-23.5151,2
-46.66478,-23.51503,2
-46.66532,-23.51497,2
-46.66607,-23.51489,2
-46.66654,-23.51483,2
-46.66689,-23.51478,2
-46.66714,-23.51475,2
-46.66724,-23.51474,2
-46.66738,-23.51472,2
-46.66795,-23.51463,2
-46.66819,-23.51459,2
-46.66847,-23.51454,2
-46.66857,-23.51451,2
-46.66863,-23.51448,2
-46.66882,-23.51445,2
-46.66915,-23.51441,2
-46.66947,-23.51437,2
-46.66961,-23.51435,2
-46.66975,-23.51433,2
-46.66997,-23.51431,2
-46.67011,-23.51429,2
-46.67041,-23.51425,2
-46.67055,-23.51419,2
-46.67065,-23.51417,2
-46.67072,-23.51415,2
-46.67104,-23.51411,2
-46.6715,-23.51404,2
-46.67165,-23.51402,2
-46.67224,-23.51391,2
-46.67235,-23.51388,2
-46.6727,-23.51381,2
-46.67291,-23.51377,2
-46.67338,-23.5137,2
-46.67348,-23.51368,2
-46.67353,-23.51367,2
-46.67357,-23.51366,2
-46.67359,-23.51365,2
-46.67362,-23.51364,2
-46.67364,-23.51363,2
-46.67373,-23.51358,2
-46.67391,-23.51355,2
-46.67406,-23.51353,2
-46.67436,-23.51349,2
-46.6747,-23.51344,2
-46.67481,-23.51342,2
-46.67484,-23.51342,2
-46.67504,-23.51339,2
-46.67523,-23.51336,2
-46.67548,-23.51333,2
-46.67573,-23.5133,2
-46.6761,-23.51325,2
-46.67651,-23.51319,2
-46.67666,-23.51316,2
-46.67672,-23.51315,2
-46.6768,-23.51314,2
-46.67693,-23.51312,2
-46.67728,-23.51305,2
-46.67739,-23.51302,2
-46.67759,-23.51298,2
-46.67785,-23.5129,2
-46.67791,-23.51289,2
-46.67812,-23.51281,2
-46.67826,-23.51276,2
-46.67835,-23.51272,2
-46.67851,-23.51266,2
-46.6786,-23.51262,2
-46.67869,-23.51257,2
-46.67898,-23.51241,2
-46.67908,-23.51234,2
-46.67919,-23.51226,2
-46.67994,-23.51169,2
-46.68018,-23.51151,2
-46.68058,-23.5112,2
-46.68069,-23.51112,2
-46.68088,-23.51097,2
-46.68091,-23.51093,2
-46.68093,-23.5109,2
-46.68096,-23.51087,2
-46.68111,-23.51075,2
-46.68121,-23.51066,2
-46.68137,-23.51053,2
-46.6814,-23.51051,2
-46.68162,-23.51032,2
-46.68176,-23.51022,2
-46.68184,-23.51016,2
-46.68204,-23.51002,2
-46.68204,-23.51001,2
-46.68205,-23.51,2
-46.68205,-23.50999,2
-46.68207,-23.50994,2
-46.68251,-23.50972,2
-46.68261,-23.50968,2
-46.68278,-23.5096,2
-46.68289,-23.50955,2
-46.68308,-23.50947,2
-46.68317,-23.50944,2
-46.68335,-23.50938,2
-46.68361,-23.50929,2
-46.68388,-23.50921,2
-46.68418,-23.50914,2
-46.68426,-23.50912,2
-46.68438,-23.50909,2
-46.68468,-23.50904,2
-46.68475,-23.50902,2
-46.68477,-23.50902,2
-46.68509,-23.50897,2
-46.68548,-23.5089,2
-46.68573,-23.50886,2
-46.6858,-23.50885,2
-46.68623,-23.50879,2
-46.68638,-23.50876,2
-46.68653,-23.50874,2
-46.68673,-23.5087,2
-46.68694,-23.50866,2
-46.68708,-23.50864,2
-46.68722,-23.50861,2
-46.68729,-23.5086,2
-46.68752,-23.50855,2
-46.68766,-23.50853,2
-46.68772,-23.50848,2
-46.68778,-23.50844,2
-46.68787,-23.50839,2
-46.68801,-23.50831,2
-46.68804,-23.50828,2
-46.68808,-23.50825,2
-46.68812,-23.50821,2
-46.68817,-23.50817,2
-46.68822,-23.50809,2
-46.6883,-23.50792,2
-46.68842,-23.50761,2
-46.68855,-23.50729,2
-46.68864,-23.50706,2
-46.68877,-23.50674,2
-46.68881,-23.50664,2
-46.68883,-23.50657,2
-46.68884,-23.50653,2
-46.68884,-23.50651,2
-46.68884,-23.50647,2
-46.68884,-23.50641,2
-46.68884,-23.50632,2
-46.68885,-23.50624,2
-46.68886,-23.50619,2
-46.68886,-23.50613,2
-46.68887,-23.50611,2
-46.68888,-23.50609,2
-46.6889,-23.50605,2
-46.68888,-23.50599,2
-46.68883,-23.50582,2
-46.68882,-23.50577,2
-46.68877,-23.50556,2
-46.68875,-23.50548,2
-46.68874,-23.50542,2
-46.68871,-23.50532,2
-46.68865,-23.50512,2
-46.6886,-23.50496,2
-46.68858,-23.50494,2
-46.68857,-23.50491,2
-46.68851,-23.50484,2
-46.68842,-23.50466,2
-46.68822,-23.50427,2
-46.68798,-23.50385,2
-46.68791,-23.50372,2
-46.68789,-23.50367,2
-46.68753,-23.50296,2
-46.68736,-23.50261,2
-46.68712,-23.50213,2
-46.68695,-23.50177,2
-46.68687,-23.50161,2
-46.68674,-23.50133,2
-46.68665,-23.50114,2
-46.68634,-23.50054,2
-46.68623,-23.50035,2
-46.68619,-23.50027,2
-46.68613,-23.50015,2
-46.68609,-23.50009,2
-46.68602,-23.49995,2
-46.68598,-23.49989,2
-46.68593,-23.49981,2
-46.68586,-23.4997,2
-46.68578,-23.49956,2
-46.6857,-23.49946,2
-46.68559,-23.49932,2
-46.68544,-23.4991,2
-46.68535,-23.49898,2
-46.68526,-23.49885,2
-46.68496,-23.49842,2
-46.68486,-23.49826,2
-46.68482,-23.49819,2
-46.68479,-23.49813,2
-46.68477,-23.49811,2
-46.68472,-23.498,2
-46.68468,-23.49792,2
-46.68462,-23.4978,2
-46.68452,-23.49756,2
-46.68445,-23.49737,2
-46.68442,-23.49723,2
-46.6844,-23.49715,2
-46.68437,-23.49701,2
-46.68434,-23.49681,2
-46.68433,-23.49665,2
-46.68432,-23.49639,2
-46.68432,-23.49637,2
-46.68433,-23.49619,2
-46.68436,-23.49597,2
-46.68437,-23.49586,2
-46.68438,-23.49581,2
-46.6844,-23.49569,2
-46.68449,-23.49527,2
-46.68455,-23.49506,2
-46.68471,-23.49442,2
-46.68476,-23.49418,2
-46.68477,-23.49411,2
-46.68481,-23.49394,2
-46.68484,-23.49378,2
-46.68492,-23.49341,2
-46.68492,-23.4934,2
-46.68497,-23.49317,2
-46.68505,-23.4928,2
-46.68509,-23.49255,2
-46.68514,-23.49233,2
-46.68516,-23.49227,2
-46.68516,-23.49221,2
-46.68518,-23.49213,2
-46.68519,-23.49203,2
-46.68519,-23.49195,2
-46.6852,-23.49174,2
-46.68521,-23.49164,2
-46.68521,-23.49153,2
-46.6852,-23.49141,2
-46.68519,-23.49131,2
-46.68518,-23.49121,2
-46.68516,-23.49113,2
-46.68514,-23.49105,2
-46.6851,-23.49096,2
-46.68505,-23.4908,2
-46.68498,-23.49058,2
-46.68495,-23.49046,2
-46.6849,-23.49034,2
-46.68486,-23.49024,2
-46.68484,-23.4902,2
-46.68483,-23.49018,2
-46.68477,-23.49004,2
-46.68475,-23.49001,2
-46.68466,-23.48986,2
-46.68459,-23.48974,2
-46.68455,-23.48967,2
-46.6845,-23.4896,2
-46.68446,-23.48954,2
-46.68441,-23.48948,2
-46.68437,-23.48942,2
-46.68425,-23.48926,2
-46.68421,-23.48921,2
-46.68404,-23.48902,2
-46.68359,-23.48857,2
-46.68321,-23.48818,2
-46.68318,-23.48816,2
-46.68316,-23.48813,2
-46.68286,-23.48781,2
-46.68264,-23.48758,2
-46.68254,-23.48747,2
-46.68244,-23.48737,2
-46.68236,-23.48728,2
-46.68232,-23.48724,2
-46.68219,-23.4871,2
-46.68196,-23.48685,2
-46.68184,-23.48671,2
-46.6817,-23.48657,2
-46.68162,-23.4865,2
-46.68145,-23.4863,2
-46.68144,-23.4863,2
-46.68132,-23.48616,2
-46.68106,-23.48589,2
-46.68093,-23.48574,2
-46.68033,-23.4851,2
-46.68027,-23.48503,2
-46.68004,-23.48481,2
-46.68,-23.48477,2
-46.67976,-23.48452,2
-46.67973,-23.48448,2
-46.67944,-23.48418,2
-46.67941,-23.48415,2
-46.6794,-23.48414,2
-46.67938,-23.48412,2
-46.67936,-23.48409,2
-46.67918,-23.48389,2
-46.67897,-23.4837,2
-46.67881,-23.48356,2
-46.67866,-23.48347,2
-46.67855,-23.4834,2
-46.67841,-23.48331,2
-46.67824,-23.48323,2
-46.6781,-23.48316,2
-46.67774,-23.48298,2
-46.67759,-23.48291,2
-46.67697,-23.4826,2
-46.67684,-23.48255,2
-46.67644,-23.48236,2
-46.67642,-23.48235,2
-46.67636,-23.48233,2
-46.67588,-23.48211,2
-46.6756,-23.48197,2
-46.67531,-23.48183,2
-46.67527,-23.48181,2
-46.67522,-23.48179,2
-46.67504,-23.4817,2
-46.67491,-23.48165,2
-46.67476,-23.48158,2
-46.67446,-23.48144,2
-46.67433,-23.48135,2
-46.67425,-23.4813,2
-46.67422,-23.48127,2
-46.67416,-23.48121,2
-46.67408,-23.48114,2
-46.67385,-23.48086,2
-46.67371,-23.48068,2
-46.67358,-23.48041,2
-46.67351,-23.48023,2
-46.67349,-23.48017,2
-46.67346,-23.48009,2
-46.67346,-23.48008,2
-46.67338,-23.47973,2
-46.67327,-23.47922,2
-46.67326,-23.47921,2
-46.67316,-23.47889,2
-46.67309,-23.47867,2
-46.6729,-23.47805,2
-46.67286,-23.47795,2
-46.67283,-23.47785,2
-46.6728,-23.47774,2
-46.6726,-23.4771,2
-46.67255,-23.47693,2
-46.6725,-23.47675,2
-46.67248,-23.47671,2
-46.67247,-23.47667,2
-46.67246,-23.47665,2
-46.67243,-23.4766,2
-46.67241,-23.47657,2
-46.67238,-23.47652,2
-46.67237,-23.4765,2
-46.67234,-23.47645,2
-46.67232,-23.47643,2
-46.67229,-23.47639,2
-46.67225,-23.47634,2
-46.67223,-23.47632,2
-46.6722,-23.47628,2
-46.67216,-23.47624,2
-46.67214,-23.47622,2
-46.6721,-23.47619,2
-46.67206,-23.47615,2
-46.67203,-23.47613,2
-46.672,-23.47611,2
-46.67197,-23.47609,2
-46.67194,-23.47606,2
-46.67191,-23.47604,2
-46.67188,-23.47602,2
-46.67184,-23.476,2
-46.67181,-23.47598,2
-46.67178,-23.47596,2
-46.67173,-23.47594,2
-46.67164,-23.47589,2
-46.6716,-23.47587,2
-46.67145,-23.47578,2
-46.67132,-23.4757,2
-46.67124,-23.47565,2
-46.67107,-23.47556,2
-46.67079,-23.47543,2
-46.67071,-23.47538,2
-46.67066,-23.47534,2
-46.67056,-23.47527,2
-46.67043,-23.47515,2
-46.67034,-23.47504,2
-46.67028,-23.47496,2
-46.67024,-23.47489,2
-46.67021,-23.47483,2
-46.67017,-23.47475,2
-46.67013,-23.47465,2
-46.67011,-23.47457,2
-46.67009,-23.47449,2
-46.67007,-23.47439,2
-46.67004,-23.47421,2
-46.67003,-23.47414,2
-46.67003,-23.474,2
-46.67004,-23.47388,2
-46.67005,-23.47378,2
-46.67006,-23.47367,2
-46.67008,-23.47357,2
-46.67012,-23.47321,2
-46.67014,-23.47305,2
-46.67024,-23.47225,2
-46.67024,-23.47223,2
-46.67031,-23.47169,2
-46.67033,-23.47151,2
-46.67036,-23.47119,2
-46.67043,-23.47055,2
-46.67044,-23.47037,2
-46.67044,-23.47024,2
-46.67043,-23.47005,2
-46.67039,-23.46983,2
-46.67032,-23.46949,2
-46.67028,-23.46931,2
-46.67018,-23.46878,2
-46.67015,-23.46862,2
-46.67013,-23.4685,2
-46.67013,-23.46846,2
-46.67011,-23.46829,2
-46.67009,-23.46811,2
-46.67009,-23.46803,2
-46.67009,-23.46798,2
-46.6701,-23.46788,2
-46.67011,-23.46776,2
-46.67012,-23.46769,2
-46.67012,-23.46763,2
-46.67015,-23.46743,2
-46.67017,-23.46726,2
-46.67021,-23.4671,2
-46.67022,-23.46705,2
-46.67025,-23.46694,2
-46.67029,-23.4668,2
-46.67032,-23.4667,2
-46.67037,-23.46659,2
-46.67047,-23.46636,2
-46.6706,-23.46609,2
-46.67069,-23.46593,2
-46.67078,-23.46578,2
-46.67079,-23.46576,2
-46.67093,-23.46558,2
-46.67112,-23.46534,2
-46.67161,-23.46473,2
-46.67182,-23.46445,2
-46.67208,-23.46409,2
-46.67216,-23.46397,2
-46.67219,-23.46392,2
-46.67222,-23.46386,2
-46.67225,-23.4638,2
-46.67235,-23.46359,2
-46.67236,-23.46356,2
-46.6724,-23.46345,2
-46.67252,-23.4631,2
-46.67258,-23.46283,2
-46.67261,-23.46261,2
-46.67263,-23.46251,2
-46.67266,-23.46223,2
-46.67272,-23.46172,2
-46.67272,-23.46168,2
-46.6728,-23.46107,2
-46.67281,-23.46097,2
-46.67286,-23.46058,2
-46.67287,-23.46049,2
-46.6729,-23.46033,2
-46.67294,-23.46016,2
-46.67298,-23.45998,2
-46.67307,-23.45982,2
-46.67321,-23.45979,2
-46.67333,-23.45977,2
-46.67344,-23.45976,2
-46.67346,-23.45971,2
-46.67347,-23.45969,2
-46.6735,-23.45966,2
-46.67354,-23.45962,2
-46.67361,-23.45956,2
-46.67368,-23.45952,2
-46.67377,-23.45946,2
-46.67385,-23.4594,2
-46.67389,-23.45937,2
-46.67396,-23.45931,2
-46.67406,-23.4592,2
-46.67408,-23.45918,2
-46.67418,-23.45907,2
-46.67421,-23.45904,2
-46.67432,-23.45891,2
-46.67433,-23.4589,2
-46.67451,-23.45868,2
-46.67468,-23.45846,2
-46.67474,-23.45839,2
-46.67483,-23.45827,2
-46.67491,-23.45816,2
-46.67494,-23.4581,2
-46.67498,-23.45802,2
-46.67498,-23.458,2
-46.67501,-23.45792,2
-46.67503,-23.45785,2
-46.67504,-23.45778,2
-46.67504,-23.45768,2
-46.67504,-23.4576,2
-46.67504,-23.45751,2
-46.67501,-23.45734,2
-46.67497,-23.45721,2
-46.67496,-23.45715,2
-46.67495,-23.45709,2
-46.67494,-23.457,2
-46.67494,-23.4569,2
-46.67495,-23.45674,2
-46.67497,-23.45666,2
-46.67498,-23.45659,2
-46.67499,-23.45655,2
-46.67502,-23.45646,2
-46.67505,-23.45635,2
-46.67507,-23.45623,2
-46.67508,-23.45617,2
-46.67509,-23.45609,2
-46.67509,-23.45606,2
-46.67509,-23.45604,2
-46.67508,-23.45597,2
-46.67507,-23.45588,2
-46.67505,-23.45579,2
-46.67503,-23.4557,2
-46.67502,-23.45567,2
-46.67499,-23.45559,2
-46.67493,-23.45542,2
-46.67486,-23.45523,2
-46.67478,-23.45504,2
-46.67468,-23.45479,2
-46.6746,-23.45458,2
-46.67459,-23.45456,2
-46.67447,-23.45425,2
-46.67438,-23.45402,2
-46.67433,-23.45389,2
-46.67426,-23.45372,2
-46.67424,-23.45367,2
-46.67417,-23.45348,2
-46.6741,-23.45331,2
-46.67401,-23.45305,2
-46.67396,-23.45289,2
-46.67395,-23.45279,2
-46.67395,-23.45268,2
-46.67396,-23.45262,2
-46.67396,-23.4526,2
-46.67398,-23.45253,2
-46.67403,-23.45246,2
-46.67407,-23.45239,2
-46.67421,-23.45218,2
-46.67427,-23.4521,2
-46.67442,-23.45188,2
-46.67463,-23.45154,2
-46.67474,-23.45137,2
-46.67479,-23.45129,2
-46.67487,-23.45118,2
-46.67501,-23.45096,2
-46.67506,-23.45087,2
-46.67517,-23.45068,2
-46.67522,-23.45061,2
-46.39589,-23.55056,3
-46.39602,-23.55043,3
-46.39606,-23.55037,3
-46.39696,-23.54936,3
-46.39708,-23.54921,3
-46.39709,-23.54921,3
-46.39784,-23.54836,3
-46.39792,-23.54828,3
-46.39795,-23.54824,3
-46.39796,-23.54824,3
-46.39799,-23.54821,3
-46.3984,-23.54788,3
-46.3988,-23.54764,3
-46.39888,-23.5476,3
-46.40074,-23.54646,3
-46.40092,-23.54636,3
-46.40135,-23.54615,3
-46.40147,-23.5461,3
-46.40222,-23.54588,3
-46.40223,-23.54588,3
-46.40311,-23.5456,3
-46.40328,-23.54556,3
-46.40332,-23.54554,3
-46.40339,-23.54549,3
-46.40357,-23.54534,3
-46.40365,-23.54526,3
-46.40366,-23.54524,3
-46.40378,-23.54513,3
-46.40388,-23.54505,3
-46.40403,-23.54498,3
-46.40408,-23.54497,3
-46.40421,-23.54492,3
-46.40615,-23.54442,3
-46.40843,-23.54377,3
-46.40955,-23.54326,3
-46.41012,-23.54297,3
-46.40998,-23.54274,3
-46.40998,-23.54273,3
-46.40996,-23.54271,3
-46.40995,-23.54268,3
-46.40994,-23.54266,3
-46.40994,-23.54262,3
-46.40995,-23.54261,3
-46.40995,-23.5426,3
-46.40997,-23.54256,3
-46.40998,-23.54255,3
-46.41093,-23.54219,3
-46.41122,-23.5421,3
-46.41129,-23.54209,3
-46.4131,-23.54198,3
-46.41307,-23.54202,3
-46.41306,-23.54205,3
-46.41304,-23.54209,3
-46.41304,-23.54215,3
-46.41303,-23.54225,3
-46.41305,-23.54269,3
-46.41308,-23.54274,3
-46.41309,-23.54274,3
-46.4131,-23.54275,3
-46.41312,-23.54276,3
-46.41317,-23.54276,3
-46.41326,-23.54275,3
-46.4135,-23.54264,3
-46.41391,-23.54249,3
-46.41455,-23.54223,3
-46.41572,-23.54182,3
-46.41578,-23.54177,3
-46.4159,-23.54173,3
-46.41621,-23.5416,3
-46.41622,-23.5416,3
-46.41632,-23.54153,3
-46.4165,-23.54138,3
-46.41662,-23.54131,3
-46.41665,-23.54128,3
-46.41676,-23.54119,3
-46.41688,-23.54111,3
-46.41707,-23.54101,3
-46.41717,-23.54097,3
-46.41754,-23.54088,3
-46.41807,-23.54087,3
-46.41823,-23.54085,3
-46.41864,-23.54073,3
-46.4189,-23.54067,3
-46.4194,-23.54058,3
-46.41999,-23.54041,3
-46.42012,-23.54038,3
-46.42021,-23.54035,3
-46.42028,-23.54032,3
-46.42049,-23.5402,3
-46.42102,-23.53996,3
-46.42127,-23.53979,3
-46.42161,-23.53961,3
-46.4217,-23.53961,3
-46.42171,-23.53962,3
-46.42173,-23.53963,3
-46.42176,-23.53966,3
-46.42179,-23.54001,3
-46.42194,-23.53994,3
-46.42205,-23.53988,3
-46.42216,-23.53981,3
-46.42243,-23.53966,3
-46.42269,-23.53954,3
-46.42284,-23.53946,3
-46.42295,-23.53941,3
-46.42326,-23.5392,3
-46.42374,-23.53879,3
-46.42385,-23.53868,3
-46.42398,-23.53853,3
-46.424,-23.53852,3
-46.42413,-23.53838,3
-46.42431,-23.53813,3
-46.42437,-23.53806,3
-46.42454,-23.53782,3
-46.42456,-23.53777,3
-46.42475,-23.5375,3
-46.42504,-23.53717,3
-46.42529,-23.53691,3
-46.42548,-23.53673,3
-46.42576,-23.53649,3
-46.42631,-23.53607,3
-46.42825,-23.53486,3
-46.42849,-23.53467,3
-46.42869,-23.53448,3
-46.42883,-23.53432,3
-46.42884,-23.5343,3
-46.42893,-23.5342,3
-46.42909,-23.53399,3
-46.4292,-23.53381,3
-46.42925,-23.53374,3
-46.42929,-23.53367,3
-46.42932,-23.5336,3
-46.42933,-23.53355,3
-46.43021,-23.53085,3
-46.43037,-23.53044,3
-46.43105,-23.52905,3
-46.43128,-23.52853,3
-46.4315,-23.52812,3
-46.43217,-23.52672,3
-46.4323,-23.52649,3
-46.43275,-23.52583,3
-46.43276,-23.5258,3
-46.43302,-23.52545,3
-46.43318,-23.5253,3
-46.43319,-23.5253,3
-46.43324,-23.52525,3
-46.43333,-23.52518,3
-46.43337,-23.52516,3
-46.43353,-23.52505,3
-46.43358,-23.52503,3
-46.43367,-23.52498,3
-46.43388,-23.5249,3
-46.43427,-23.52481,3
-46.4345,-23.52478,3
-46.43483,-23.52478,3
-46.43514,-23.52483,3
-46.43524,-23.52486,3
-46.43763,-23.52578,3
-46.43803,-23.52589,3
-46.43832,-23.52593,3
-46.43841,-23.52593,3
-46.43848,-23.52594,3
-46.43864,-23.52594,3
-46.43872,-23.52593,3
-46.43879,-23.52593,3
-46.43901,-23.52591,3
-46.43945,-23.52582,3
-46.43969,-23.52575,3
-46.43991,-23.52567,3
-46.44059,-23.52537,3
-46.4409,-23.52526,3
-46.44109,-23.52521,3
-46.4411,-23.5252,3
-46.44124,-23.52517,3
-46.44165,-23.52512,3
-46.44235,-23.5251,3
-46.44244,-23.52511,3
-46.44298,-23.52513,3
-46.44316,-23.52515,3
-46.44339,-23.52519,3
-46.44375,-23.52529,3
-46.44381,-23.52532,3
-46.44401,-23.52539,3
-46.44408,-23.52542,3
-46.44415,-23.52544,3
-46.44427,-23.52549,3
-46.44446,-23.52562,3
-46.44449,-23.52565,3
-46.44457,-23.5257,3
-46.44482,-23.52589,3
-46.44504,-23.52611,3
-46.44525,-23.52636,3
-46.44548,-23.52668,3
-46.44559,-23.52685,3
-46.44573,-23.5271,3
-46.44611,-23.52772,3
-46.44625,-23.52791,3
-46.44684,-23.52865,3
-46.4478,-23.52995,3
-46.4479,-23.53007,3
-46.44811,-23.53036,3
-46.44845,-23.53071,3
-46.44877,-23.531,3
-46.45053,-23.53247,3
-46.45135,-23.53309,3
-46.45352,-23.53464,3
-46.4542,-23.53516,3
-46.45435,-23.53531,3
-46.45455,-23.53555,3
-46.45473,-23.5358,3
-46.45524,-23.53661,3
-46.45536,-23.53682,3
-46.45573,-23.53737,3
-46.4559,-23.53758,3
-46.45607,-23.53775,3
-46.45643,-23.53821,3
-46.45664,-23.53842,3
-46.4573,-23.53889,3
-46.45739,-23.53894,3
-46.45793,-23.5393,3
-46.45854,-23.53966,3
-46.45857,-23.53969,3
-46.45862,-23.53971,3
-46.45866,-23.53974,3
-46.45879,-23.53981,3
-46.45883,-23.53984,3
-46.45907,-23.53994,3
-46.45934,-23.54003,3
-46.45951,-23.54006,3
-46.45957,-23.54008,3
-46.45963,-23.54008,3
-46.45985,-23.54011,3
-46.46008,-23.54011,3
-46.46041,-23.54007,3
-46.46074,-23.53999,3
-46.46087,-23.53997,3
-46.46096,-23.53994,3
-46.46139,-23.53984,3
-46.46175,-23.5398,3
-46.46213,-23.53978,3
-46.46217,-23.53973,3
-46.46219,-23.53972,3
-46.4622,-23.53971,3
-46.46225,-23.5397,3
-46.46243,-23.5397,3
-46.46257,-23.53971,3
-46.46268,-23.53971,3
-46.46309,-23.53976,3
-46.46326,-23.5398,3
-46.46373,-23.53994,3
-46.46392,-23.54001,3
-46.464,-23.54003,3
-46.46405,-23.54006,3
-46.46425,-23.54016,3
-46.46478,-23.54056,3
-46.46491,-23.54064,3
-46.46512,-23.54074,3
-46.4652,-23.54077,3
-46.46528,-23.54079,3
-46.4654,-23.54083,3
-46.46568,-23.54088,3
-46.46593,-23.54088,3
-46.46606,-23.54087,3
-46.46635,-23.54083,3
-46.46643,-23.5408,3
-46.46657,-23.54076,3
-46.46672,-23.5407,3
-46.46693,-23.54058,3
-46.46707,-23.54049,3
-46.46713,-23.54044,3
-46.46723,-23.54037,3
-46.4674,-23.54022,3
-46.46799,-23.53974,3
-46.4683,-23.53953,3
-46.46851,-23.53941,3
-46.46878,-23.53928,3
-46.46896,-23.53922,3
-46.46897,-23.53921,3
-46.46922,-23.53914,3
-46.46933,-23.53912,3
-46.46942,-23.53909,3
-46.46947,-23.53909,3
-46.4696,-23.53906,3
-46.46967,-23.53906,3
-46.46979,-23.53904,3
-46.47006,-23.53904,3
-46.47083,-23.53901,3
-46.47094,-23.53902,3
-46.47131,-23.53903,3
-46.47138,-23.53904,3
-46.47173,-23.53904,3
-46.47201,-23.53906,3
-46.47238,-23.53914,3
-46.47272,-23.53927,3
-46.47306,-23.53945,3
-46.47316,-23.53953,3
-46.47319,-23.53954,3
-46.47334,-23.53965,3
-46.47342,-23.53972,3
-46.47384,-23.54015,3
-46.47491,-23.54114,3
-46.47502,-23.54123,3
-46.47555,-23.54171,3
-46.47579,-23.5419,3
-46.47595,-23.54205,3
-46.47606,-23.54212,3
-46.47627,-23.54223,3
-46.47635,-23.54226,3
-46.47658,-23.54232,3
-46.47675,-23.54235,3
-46.4768,-23.54235,3
-46.47688,-23.54236,3
-46.47694,-23.54236,3
